ID,probability
TEST_00152,0.4590671740887742
TEST_00153,0.30156929503694957
TEST_00154,0.029169840521658077
TEST_00155,0.2424996367403507
TEST_00156,0.3631690722433537
TEST_00157,0.34840454663325493
TEST_00158,0.40611931558800224
TEST_00159,0.3287617849929731
TEST_00160,0.4164251543663055
TEST_00161,0.4937029261560853
TEST_00162,0.30265423798253144
TEST_00163,0.0006806367954410926
TEST_00164,0.5391347980410984
TEST_00165,0.25690792773412957
TEST_00166,0.3428022534359197
TEST_00167,0.20728722696437488
TEST_00168,0.37574626010798956
TEST_00169,0.19709070182888064
TEST_00170,0.21674778612658904
TEST_00171,0.24088723031706405
TEST_00172,0.26419935243288706
TEST_00173,0.33234901864217653
TEST_00174,0.13307880548674486
TEST_00175,0.29318434112168656
TEST_00176,0.47994003190791423
TEST_00177,0.18145960742179507
TEST_00178,0.3666943939516733
TEST_00179,0.33432581614001905
TEST_00180,0.3642284597683971
TEST_00181,0.4668897988810112
TEST_00182,0.1674299603893314
TEST_00183,0.5530510902367983
TEST_00184,0.11730723472653674
TEST_00185,0.20049132325699748
TEST_00186,0.3617430270165734
TEST_00187,0.2667288133383315
TEST_00188,0.3172810967549409
TEST_00189,0.28590297582609003
TEST_00190,0.43623228554004195
TEST_00191,0.24959837400106155
TEST_00192,0.28516861473104355
TEST_00193,0.04659059702671583
TEST_00194,0.6425673016159428
TEST_00195,0.3702025240965379
TEST_00196,0.4283025927704688
TEST_00197,0.26715017178663264
TEST_00198,0.28082462978067274
TEST_00199,0.28922410447723096
TEST_00200,0.3995021908573567
TEST_00201,0.46372991333860303
TEST_00202,0.2783508705536052
TEST_00203,0.32247743701367676
TEST_00204,0.0008511594568575659
TEST_00205,0.0739788470203333
TEST_00206,0.0005218234044230374
TEST_00207,0.2513737845322114
TEST_00208,0.22922064520292773
TEST_00209,0.27624221650082315
TEST_00210,0.440693610323732
TEST_00211,0.13482523861661547
TEST_00212,0.17377560689509952
TEST_00213,0.1057081147456302
TEST_00214,0.3466146041705338
TEST_00215,0.2714981428725631
TEST_00216,0.3774706077782701
TEST_00217,0.3157172997807858
TEST_00218,0.5414610504385967
TEST_00219,0.2088587605929173
TEST_00220,0.5487240419285567
TEST_00221,0.4138735267608591
TEST_00222,0.10187052487199116
TEST_00223,0.27818490193222895
TEST_00224,0.10932344118037239
TEST_00225,0.3170730370055256
TEST_00226,0.2601369045650182
TEST_00227,0.3389721056459148
TEST_00228,0.0009469917795205885
TEST_00229,0.32098087411751286
TEST_00230,0.2940982946617126
TEST_00231,0.3811350613167361
TEST_00232,0.2234443582754894
TEST_00233,0.3078105068046947
TEST_00234,0.3684809266888087
TEST_00235,0.5054162978028951
TEST_00236,0.3233337671033666
TEST_00237,0.0005246919423272623
TEST_00238,0.0006444179835933591
TEST_00239,0.41247048637589256
TEST_00240,0.3053464772329616
TEST_00241,0.39131155355255604
TEST_00242,0.32717329190653194
TEST_00243,0.18270886693057056
TEST_00244,0.000718091930262626
TEST_00245,0.4821560602810138
TEST_00246,0.36618456942060656
TEST_00247,0.10758373819188778
TEST_00248,0.3684985690670849
TEST_00249,0.4665368163397623
TEST_00250,0.20050483169822375
TEST_00251,0.0006101109103269092
TEST_00252,0.42481550646333344
TEST_00253,0.01057366665290158
TEST_00254,0.37157631513450073
TEST_00255,0.5559916918994684
TEST_00256,0.3640866217515738
TEST_00257,0.3752406897018609
TEST_00258,0.4136641139339367
TEST_00259,0.5184408247016483
TEST_00260,0.0007127282695607299
TEST_00261,0.0006785101484686678
TEST_00262,0.0011306113243453575
TEST_00263,0.5145449158981136
TEST_00264,0.21769633082397366
TEST_00265,0.3266026338122542
TEST_00266,0.19427567520451272
TEST_00267,0.0012110097330037572
TEST_00268,0.19869361560794815
TEST_00269,0.3350356581740587
TEST_00270,0.17168772636999208
TEST_00271,0.001105676745226094
TEST_00272,0.25196485112661615
TEST_00273,0.23392429867655962
TEST_00274,0.25445728739656437
TEST_00275,0.04825097717974067
TEST_00276,0.0008711821230082094
TEST_00277,0.2671064750281801
TEST_00278,0.38245321289008
TEST_00279,0.4969746034555769
TEST_00280,0.0009231820536460872
TEST_00281,0.13706844857221498
TEST_00282,0.0008680257563482924
TEST_00283,0.0008594372896674954
TEST_00284,0.402936290876642
TEST_00285,0.2587932888285542
TEST_00286,0.05537558969430214
TEST_00287,0.5130830610669183
TEST_00288,0.00172408947227484
TEST_00289,0.39911357564808514
TEST_00290,0.14931016144785858
TEST_00291,0.29751745190353596
TEST_00292,0.408825262560516
TEST_00293,0.0006887041542621933
TEST_00294,0.46887737901432636
TEST_00295,0.306343052940187
TEST_00296,0.018771559330384577
TEST_00297,0.0010330060108576728
TEST_00298,0.5273866594308172
TEST_00299,0.38102267619895885
TEST_00300,0.1470396318960486
TEST_00301,0.47336347069897006
TEST_00302,0.31048897240456885
TEST_00303,0.4205582625605247
TEST_00304,0.582373951192931
TEST_00305,0.5198368308169997
TEST_00306,0.1950322877327011
TEST_00307,0.5160728654970135
TEST_00308,0.42042650331147435
TEST_00309,0.4817618891276671
TEST_00310,0.40158263832368024
TEST_00311,0.48023486618519196
TEST_00312,0.1329797572744826
TEST_00313,0.14360812752924054
TEST_00314,0.4838155325311558
TEST_00315,0.3294786983808753
TEST_00316,0.037328134317687764
TEST_00317,0.10518169616787193
TEST_00318,0.0006892541629003609
TEST_00319,0.0009796445876481801
TEST_00320,0.4187801167159266
TEST_00321,0.23395995876307962
TEST_00322,0.17217100748678948
TEST_00323,0.2366623204480599
TEST_00324,0.3163001725094023
TEST_00325,0.0003456945266893766
TEST_00326,0.30756691072765535
TEST_00327,0.28659371041807236
TEST_00328,0.1413393950310892
TEST_00329,0.3264423693033202
TEST_00330,0.35763315213334096
TEST_00331,0.0003243842887721882
TEST_00332,0.4197102675555724
TEST_00333,0.35994017642165665
TEST_00334,0.412024289251949
TEST_00335,0.33984707168176653
TEST_00336,0.0006018949617604324
TEST_00337,0.1855945389817924
TEST_00338,0.254351469410004
TEST_00339,0.3048260621795035
TEST_00340,0.33024022660766905
TEST_00341,0.2629189479285714
TEST_00342,0.14708889904093095
TEST_00343,0.0393695978660158
TEST_00344,0.19755945927247068
TEST_00345,0.021684911613738995
TEST_00346,0.30975569087155347
TEST_00347,0.2685664053209802
TEST_00348,0.38317715852555495
TEST_00349,0.3205499823531587
TEST_00350,0.26443094508540227
TEST_00351,0.3748083390281854
TEST_00352,0.0016507571484784852
TEST_00353,0.0007757763545945609
TEST_00354,0.1932013485353576
TEST_00355,0.3630399708586374
TEST_00356,0.19019253061950855
TEST_00357,0.00043742584355217117
TEST_00358,0.0017096652168230864
TEST_00359,0.478305032155444
TEST_00360,0.3449608467445432
TEST_00361,0.21513674490496593
TEST_00362,0.4102136741075994
TEST_00363,0.0007904008886008327
TEST_00364,0.3073683937645798
TEST_00365,0.23308817040239452
TEST_00366,0.313603236533762
TEST_00367,0.21284663523262778
TEST_00368,0.23985495319190311
TEST_00369,0.0698706718203396
TEST_00370,0.0007786528426707551
TEST_00371,0.09973541032822232
TEST_00372,0.2779766355762329
TEST_00373,0.43875275934212177
TEST_00374,0.30753291705741836
TEST_00375,0.001068906802209458
TEST_00376,0.0011415214044141703
TEST_00377,0.28968575966746674
TEST_00378,0.3188149375292994
TEST_00379,0.16148421989740805
TEST_00380,0.0009839483980482067
TEST_00381,0.4271496108031037
TEST_00382,0.47681928007700863
TEST_00383,0.09145160206142038
TEST_00384,0.3874177809099702
TEST_00385,0.18407801959308426
TEST_00386,0.5163983428407726
TEST_00387,0.3142940237380221
TEST_00388,0.27902626799797475
TEST_00389,0.3175406383706916
TEST_00390,0.43845828845774115
TEST_00391,0.4971510097168624
TEST_00392,0.3297285432652775
TEST_00393,0.3030125302462641
TEST_00394,0.10277896491677543
TEST_00395,0.4919821499246332
TEST_00396,0.3602826486662141
TEST_00397,0.0007862909117286808
TEST_00398,0.15350377365591805
TEST_00399,0.0002808926698139484
TEST_00400,0.345496946485484
TEST_00401,0.0005329721845910045
TEST_00402,0.10928208501699122
TEST_00403,0.012827440298098706
TEST_00404,0.4348304747061128
TEST_00405,0.47241526423008395
TEST_00406,0.09140230959005108
TEST_00407,0.2582765248648662
TEST_00408,0.28594880110630455
TEST_00409,0.1074423906351708
TEST_00410,0.04735955204139853
TEST_00411,0.19155975530648095
TEST_00412,0.1286430407111926
TEST_00413,0.4311086823543709
TEST_00414,0.329060912322849
TEST_00415,0.22909404711565204
TEST_00416,0.4623250253165042
TEST_00417,0.4808668026826781
TEST_00418,0.47147971320615867
TEST_00419,0.09346642500075202
TEST_00420,0.10152354190783837
TEST_00421,0.35677876906546757
TEST_00422,0.4988625212108479
TEST_00423,0.0008206253779764229
TEST_00424,0.22101322063030115
TEST_00425,0.1884256928226158
TEST_00426,0.29214473449929207
TEST_00427,0.3511650698387136
TEST_00428,0.26429658010318136
TEST_00429,0.19273459559289147
TEST_00430,0.41684291657527756
TEST_00431,0.41593954550985024
TEST_00432,0.23281401690571696
TEST_00433,0.0009059142854600997
TEST_00434,0.44183386121575285
TEST_00435,0.30000591260043413
TEST_00436,0.00030987592913379614
TEST_00437,0.2760143643586884
TEST_00438,0.0008878456170490544
TEST_00439,0.0009186284727346637
TEST_00440,0.4937256684606433
TEST_00441,0.5023579791681688
TEST_00442,0.40856861476917794
TEST_00443,0.36682343493171665
TEST_00444,0.02742492569650371
TEST_00445,0.3909690009678751
TEST_00446,0.07371061989634475
TEST_00447,0.43512182759836243
TEST_00448,0.36812992717197324
TEST_00449,0.0015636091950847351
TEST_00450,0.4277470538944123
TEST_00451,0.0001330083880912545
TEST_00452,0.3521253335651255
TEST_00453,0.4761669778176148
TEST_00454,0.2903569642622422
TEST_00455,0.23806347675872455
TEST_00456,0.0011276446272857614
TEST_00457,0.3444184069477893
TEST_00458,0.07421143356089144
TEST_00459,0.32151268848411724
TEST_00460,0.0032322622060313114
TEST_00461,0.4335607727332098
TEST_00462,0.31965544041640004
TEST_00463,0.1831273681663209
TEST_00464,0.2675389645515481
TEST_00465,0.2887205518457394
TEST_00466,0.26379645280335934
TEST_00467,0.3603826948487214
TEST_00468,0.5415774100138059
TEST_00469,0.0011062076834635478
TEST_00470,0.31713291032478674
TEST_00471,0.4533779371286046
TEST_00472,0.4910459420143863
TEST_00473,0.28132112741970744
TEST_00474,0.5597470425775328
TEST_00475,0.33514099730349217
TEST_00476,0.0006642205210509668
TEST_00477,0.4413609879573407
TEST_00478,0.2126340903318508
TEST_00479,0.2528428962707924
TEST_00480,0.4396611674884065
TEST_00481,0.16863159008855114
TEST_00482,0.2738353127432088
TEST_00483,0.3218875269564004
TEST_00484,0.14404406574938985
TEST_00485,0.2992505823004656
TEST_00486,0.28437912260600495
TEST_00487,0.41559760976026494
TEST_00488,0.2471744475379825
TEST_00489,0.34137529517860876
TEST_00490,0.3272999445547805
TEST_00491,0.4065584624607743
TEST_00492,0.26279146596545894
TEST_00493,0.23315617386330514
TEST_00494,0.000735778362887939
TEST_00495,0.47683905461318776
TEST_00496,0.2845321177897092
TEST_00497,0.3995598501543907
TEST_00498,0.27066710694406476
TEST_00499,0.5219437189783411
TEST_00500,0.00067763825100277
TEST_00501,0.0013788769782081599
TEST_00502,0.05458703702981143
TEST_00503,0.3378745547847525
TEST_00504,0.0008960689190310992
TEST_00505,0.4996562938833142
TEST_00506,0.0005575431741944586
TEST_00507,0.24222450601248377
TEST_00508,0.4232052223357134
TEST_00509,0.24124436935288252
TEST_00510,0.2717851804972654
TEST_00511,0.02966345024022082
TEST_00512,0.019353319735511985
TEST_00513,0.036335794024442966
TEST_00514,0.5204835197057722
TEST_00515,0.3094959084167724
TEST_00516,0.4467898759666443
TEST_00517,0.31615386919625915
TEST_00518,0.21530200650441378
TEST_00519,0.3615270049210208
TEST_00520,0.0007012216625432706
TEST_00521,0.1593888807148856
TEST_00522,0.0006695267461743202
TEST_00523,0.2746027156434023
TEST_00524,0.3196994028878125
TEST_00525,0.0975887939206089
TEST_00526,0.16512831018738372
TEST_00527,0.0011824981970546264
TEST_00528,0.29129783658826386
TEST_00529,0.31754217984299193
TEST_00530,0.3642467020066668
TEST_00531,0.4143627438683091
TEST_00532,0.48761072060171823
TEST_00533,0.0009147756187033293
TEST_00534,0.2559403021400893
TEST_00535,0.1443450106953672
TEST_00536,0.47329505072377015
TEST_00537,0.0005436700185398454
TEST_00538,0.0012080834756602456
TEST_00539,0.03843025925114041
TEST_00540,0.3788771734376864
TEST_00541,0.304598834275339
TEST_00542,0.00065096421099733
TEST_00543,0.29810713639468567
TEST_00544,0.2581344662592598
TEST_00545,0.3664222049597111
TEST_00546,0.3713657900707549
TEST_00547,0.0006343276331624888
TEST_00548,0.5000286028775343
TEST_00549,0.22885744149696766
TEST_00550,0.3289115364713346
TEST_00551,0.31631713663771277
TEST_00552,0.2655965144703226
TEST_00553,0.12603781167788475
TEST_00554,0.2517733034680928
TEST_00555,0.30056893645052474
TEST_00556,0.1957117630955013
TEST_00557,0.3614905152054623
TEST_00558,0.4489558307042236
TEST_00559,0.001860907801702662
TEST_00560,0.19568477962672023
TEST_00561,0.06336698210287023
TEST_00562,0.5786716374500642
TEST_00563,0.00210109377153773
TEST_00564,0.3320812522170831
TEST_00565,0.22299487018783445
TEST_00566,0.2763346275683131
TEST_00567,0.11830498049039127
TEST_00568,0.22059207283725227
TEST_00569,0.1766866095551621
TEST_00570,0.15473683534280108
TEST_00571,0.22924234222869258
TEST_00572,0.0006564408400204908
TEST_00573,0.0022745547541592154
TEST_00574,0.36778805523030594
TEST_00575,0.09443590370092277
TEST_00576,0.22342971000426803
TEST_00577,0.24506775213150725
TEST_00578,0.36244179141452887
TEST_00579,0.46543291112603874
TEST_00580,0.0005365576800137309
TEST_00581,0.37936245959160647
TEST_00582,0.10703325030582375
TEST_00583,0.3058973368721156
TEST_00584,0.2521604662912124
TEST_00585,0.2775507349947507
TEST_00586,0.102091822019773
TEST_00587,0.22387517700860024
TEST_00588,0.4174663487182189
TEST_00589,0.0008312057349478306
TEST_00590,0.2255347352886635
TEST_00591,0.1670935694447857
TEST_00592,0.2423037076973091
TEST_00593,0.3176590757489305
TEST_00594,0.0005578535866513601
TEST_00595,0.20084729874431026
TEST_00596,0.393936194736134
TEST_00597,0.465689479677775
TEST_00598,0.23227640914990735
TEST_00599,0.24224460768258144
TEST_00600,0.09119795081764798
TEST_00601,0.3318212605798594
TEST_00602,0.3172188610921755
TEST_00603,0.41785556708002675
TEST_00604,0.14823777410825226
TEST_00605,0.44737050597016065
TEST_00606,0.04283045726072323
TEST_00607,0.28147982648170283
TEST_00608,0.197858439025534
TEST_00609,0.5458049970624282
TEST_00610,0.0005268909930301004
TEST_00611,0.23835016441916357
TEST_00612,0.30757722348119654
TEST_00613,0.34265102301518574
TEST_00614,0.4124376874166112
TEST_00615,0.45476691516556333
TEST_00616,0.37533687787255254
TEST_00617,0.2414245202588459
TEST_00618,0.1447488892775645
TEST_00619,0.17200811283719095
TEST_00620,0.1917984410703713
TEST_00621,0.13823204121626914
TEST_00622,0.39638144915504486
TEST_00623,0.4915648676746262
TEST_00624,0.44267104814951574
TEST_00625,0.4637300608512054
TEST_00626,0.2564983429630614
TEST_00627,0.18364828780517933
TEST_00628,0.476153042446048
TEST_00629,0.14717316652664267
TEST_00630,0.24540999089403562
TEST_00631,0.11413457320068704
TEST_00632,0.5271031654607882
TEST_00633,0.38839004944130034
TEST_00634,0.46877339322515854
TEST_00635,0.48273355354485975
TEST_00636,0.20613087897520918
TEST_00637,0.4349241570689589
TEST_00638,0.002073442856580438
TEST_00639,0.432326738596428
TEST_00640,0.0006126131344641861
TEST_00641,0.0005319359682336962
TEST_00642,0.5518091621980388
TEST_00643,0.2665473072869274
TEST_00644,0.12525804342120891
TEST_00645,0.11486928791275051
TEST_00646,0.0004814873789906657
TEST_00647,0.06121352542683035
TEST_00648,0.4682521819670454
TEST_00649,0.4030430060541321
TEST_00650,0.10665204234447637
TEST_00651,0.3414410939755992
TEST_00652,0.47897058836899337
TEST_00653,0.2274659764696239
TEST_00654,0.0005871810203446596
TEST_00655,0.4922371458444209
TEST_00656,0.3287986181864657
TEST_00657,0.0007287785684214027
TEST_00658,0.07587959504718908
TEST_00659,0.17651248474954248
TEST_00660,0.0006191011512697857
TEST_00661,0.6569728905345876
TEST_00662,0.13238668818920257
TEST_00663,0.011579965156212868
TEST_00664,0.31026054024907707
TEST_00665,0.001311285861834191
TEST_00666,0.19372640342552197
TEST_00667,0.00027487949805642375
TEST_00668,0.2084599973953156
TEST_00669,0.27010123568545225
TEST_00670,0.0930479527169559
TEST_00671,0.4076743863530556
TEST_00672,0.37936245959160647
TEST_00673,0.0007928454101611786
TEST_00674,0.1898613238649389
TEST_00675,0.13767493852456855
TEST_00676,0.463830368558189
TEST_00677,0.13268149365098775
TEST_00678,0.18834199926406167
TEST_00679,0.4321542471417373
TEST_00680,0.24703972070800273
TEST_00681,0.0015362187340159986
TEST_00682,0.0007047572423523493
TEST_00683,0.10733525737148628
TEST_00684,0.3926497412425641
TEST_00685,0.16731196072437662
TEST_00686,0.4538423891828831
TEST_00687,0.04763213738724448
TEST_00688,0.2755548714964118
TEST_00689,0.35942950015450964
TEST_00690,0.3290912248497465
TEST_00691,0.41475017666021746
TEST_00692,0.03694269268524991
TEST_00693,0.19720994772960115
TEST_00694,0.08802737436648549
TEST_00695,0.2517364311833736
TEST_00696,0.06231460034645013
TEST_00697,0.3404888686355656
TEST_00698,0.4777709489383355
TEST_00699,0.0004638434498474335
TEST_00700,0.22276880700097654
TEST_00701,0.29927220410119165
TEST_00702,0.14950843080094772
TEST_00703,0.22365298699359082
TEST_00704,0.38463338418438847
TEST_00705,0.43382201259467196
TEST_00706,0.20740517462833305
TEST_00707,0.0010868137384826824
TEST_00708,0.0006070908110951509
TEST_00709,0.34589118138956276
TEST_00710,0.431969442451741
TEST_00711,0.1826448218953448
TEST_00712,0.2799782849649748
TEST_00713,0.10703445942041949
TEST_00714,0.4564360713259245
TEST_00715,0.0009440583805617173
TEST_00716,0.26369381964365723
TEST_00717,0.31734371733634353
TEST_00718,0.05578866893585414
TEST_00719,0.35264653653199957
TEST_00720,0.25213249314027375
TEST_00721,0.39435819228687735
TEST_00722,0.0007541267704450627
TEST_00723,0.3734516554001824
TEST_00724,0.0005290477438191841
TEST_00725,0.00118063345187493
TEST_00726,0.4294341182708513
TEST_00727,0.27943538300201487
TEST_00728,0.1693968561022183
TEST_00729,0.3000074373430422
TEST_00730,0.2324858585225735
TEST_00731,0.0009640563517898382
TEST_00732,0.33035220904957247
TEST_00733,0.2349513947874721
TEST_00734,0.11095796581433535
TEST_00735,0.46201503756224827
TEST_00736,0.274478567862799
TEST_00737,0.11538396743133235
TEST_00738,0.25336190819612897
TEST_00739,0.05366244781533604
TEST_00740,0.2355173758897507
TEST_00741,0.23991338876731766
TEST_00742,0.16775964493250892
TEST_00743,0.5354177274088288
TEST_00744,0.32358906111304575
TEST_00745,0.4772001586315632
TEST_00746,0.0006932440881703488
TEST_00747,0.3572969514082984
TEST_00748,0.2742057397102803
TEST_00749,0.00016029861650641698
TEST_00750,0.41445492275078927
TEST_00751,0.0014783509560994453
TEST_00752,0.05998877418773278
TEST_00753,0.2957436071182143
TEST_00754,0.273023974125937
TEST_00755,0.028996149470300735
TEST_00756,0.3045357002229564
TEST_00757,0.29025119633876256
TEST_00758,0.48696239152136755
TEST_00759,0.44657065457440587
TEST_00760,0.02139897434363784
TEST_00761,0.20737741731706272
TEST_00762,0.4344509828587618
TEST_00763,0.08481118038214805
TEST_00764,0.12410857054831362
TEST_00765,0.25013543152276285
TEST_00766,0.26904988155426723
TEST_00767,0.2298078367735688
TEST_00768,0.38024991387846546
TEST_00769,0.04707799754956285
TEST_00770,0.22095749661161257
TEST_00771,0.21521224026000274
TEST_00772,0.0643343104364689
TEST_00773,0.13924958039307134
TEST_00774,0.3896881494650258
TEST_00775,0.39534614105023225
TEST_00776,0.4118636720930161
TEST_00777,0.37812796654025427
TEST_00778,0.2540867508965809
TEST_00779,0.14775582430631662
TEST_00780,0.3445173036996514
TEST_00781,0.24586197150958025
TEST_00782,0.20328797726370468
TEST_00783,0.38172587399762414
TEST_00784,0.3899436015175032
TEST_00785,0.42153633314062827
TEST_00786,0.3770007561257278
TEST_00787,0.5616269051678027
TEST_00788,0.0005717289553150842
TEST_00789,0.5240530266238731
TEST_00790,0.10567858695473645
TEST_00791,0.6048892929551657
TEST_00792,0.40854275720535993
TEST_00793,0.4667678733961606
TEST_00794,0.14939727065614003
TEST_00795,0.17857169168129886
TEST_00796,0.6042644720888858
TEST_00797,0.32453796734559204
TEST_00798,0.17295695455839039
TEST_00799,0.36060594911167676
TEST_00800,0.33751320220381864
TEST_00801,0.16015449617956973
TEST_00802,0.24821588720764226
TEST_00803,0.3595720041956253
TEST_00804,0.3328112590160963
TEST_00805,0.2262741515954502
TEST_00806,0.0004932349336316737
TEST_00807,0.0007919838746841272
TEST_00808,0.4933223594572742
TEST_00809,0.23903162173023906
TEST_00810,0.0001679177267884135
TEST_00811,0.33648989130952933
TEST_00812,0.4511554455465477
TEST_00813,0.4606476376799555
TEST_00814,0.20302024047102019
TEST_00815,0.12223506048876773
TEST_00816,0.4301644524195732
TEST_00817,0.2541525029976729
TEST_00818,0.23973857361393602
TEST_00819,0.4101968577660988
TEST_00820,0.41329975473037434
TEST_00821,0.13583925950406123
TEST_00822,0.512090259777033
TEST_00823,0.27324414785664963
TEST_00824,0.4178727910441046
TEST_00825,0.4681650232599798
TEST_00826,0.29788324358550367
TEST_00827,0.0010393145056840185
TEST_00828,0.44904623820617495
TEST_00829,0.2559865089309626
TEST_00830,0.32269244980312817
TEST_00831,0.5417613772593098
TEST_00832,0.16695063214543865
TEST_00833,0.0008855660941146594
TEST_00834,0.3126604421735808
TEST_00835,0.21531723660151017
TEST_00836,0.26451137219956045
TEST_00837,0.3113796572987337
TEST_00838,0.3758790987462136
TEST_00839,0.31513413640114035
TEST_00840,0.0003795883017431787
TEST_00841,0.47440693190160055
TEST_00842,0.3420454931285337
TEST_00843,0.3891076251965179
TEST_00844,0.38084486656345123
TEST_00845,0.3788709096195654
TEST_00846,0.3253885435543092
TEST_00847,0.000742421861797166
TEST_00848,0.20476250706098922
TEST_00849,0.3756903730044507
TEST_00850,0.3491946948637282
TEST_00851,0.2664506752257517
TEST_00852,0.08120248926780428
TEST_00853,0.3217326168002185
TEST_00854,0.3961384760988991
TEST_00855,0.2219022277138822
TEST_00856,0.48161279350898195
TEST_00857,0.3460784927196762
TEST_00858,0.0007214845830460421
TEST_00859,0.29962056720549396
TEST_00860,0.46819524596097406
TEST_00861,0.3675199576168402
TEST_00862,0.35740460266765417
TEST_00863,0.3216312351788011
TEST_00864,0.2640435247289767
TEST_00865,0.0010064586786636223
TEST_00866,0.11811855799610449
TEST_00867,0.561875993115974
TEST_00868,0.4588686353243658
