ID,probability
TEST_00235,0.5941720610768497
TEST_00236,0.28044526596007796
TEST_00237,0.13029155664665049
TEST_00238,0.12455989634063691
TEST_00239,0.4396429991372809
TEST_00240,0.41631009828275295
TEST_00241,0.677604427402493
TEST_00242,0.3188984206790208
TEST_00243,0.2931092942200191
TEST_00244,0.14371712373087697
TEST_00245,0.43109409522910414
TEST_00246,0.6719844049066599
TEST_00247,0.28054537826928244
TEST_00248,0.7019871712479755
TEST_00249,0.43563574338930994
TEST_00250,0.37712837218760087
TEST_00251,0.15292306447366014
TEST_00252,0.4813462661752124
TEST_00253,0.18729511867804763
TEST_00254,0.5186139590563424
TEST_00255,0.6264790777022732
TEST_00256,0.17430108852238274
TEST_00257,0.35386654582853816
TEST_00258,0.34093622636148013
TEST_00259,0.5780551274265477
TEST_00260,0.1642010482354035
TEST_00261,0.15984658929214238
TEST_00262,0.197069864610742
TEST_00263,0.5330640098623556
TEST_00264,0.3142170490373086
TEST_00265,0.27750699142572394
TEST_00266,0.26685970840409695
TEST_00267,0.14642455294847948
TEST_00268,0.32505401696384667
TEST_00269,0.2543509635231496
TEST_00270,0.24483959231657992
TEST_00271,0.13707673876098733
TEST_00272,0.33972228856733194
TEST_00273,0.268112555740218
TEST_00274,0.34354943370867175
TEST_00275,0.1820107281566124
TEST_00276,0.15634891679851332
TEST_00277,0.5328609629194841
TEST_00278,0.21211289421974758
TEST_00279,0.5411431664923623
TEST_00280,0.12529711344800604
TEST_00281,0.317248639675652
TEST_00282,0.13898675498631383
TEST_00283,0.18966796013834075
TEST_00284,0.6223195546402579
TEST_00285,0.4605352704198244
TEST_00286,0.22551213647856533
TEST_00287,0.5597512934256784
TEST_00288,0.15324608063465903
TEST_00289,0.4691295236974951
TEST_00290,0.2848164113280627
TEST_00291,0.2692323687518609
TEST_00292,0.3911652471599084
TEST_00293,0.14278607631268073
TEST_00294,0.5091282348563331
TEST_00295,0.4910740287089641
TEST_00296,0.1525937576280101
TEST_00297,0.12560361668809353
TEST_00298,0.3746177923281352
TEST_00299,0.5466364280902037
TEST_00300,0.14691118267456169
TEST_00301,0.4114602728888117
TEST_00302,0.7741591074386014
TEST_00303,0.3828139859973929
TEST_00304,0.7717042771309128
TEST_00305,0.5978365671741603
TEST_00306,0.1527661212954811
TEST_00307,0.6221302904615914
TEST_00308,0.6914103283721937
TEST_00309,0.4678249892087009
TEST_00310,0.5298432910064892
TEST_00311,0.5529577569383797
TEST_00312,0.32234963876637546
TEST_00313,0.4868448009892093
TEST_00314,0.3488982814534096
TEST_00315,0.3741395691973772
TEST_00316,0.14998816580238697
TEST_00317,0.19400199703538587
TEST_00318,0.12455989634063691
TEST_00319,0.12455989634063691
TEST_00320,0.28986920753815304
TEST_00321,0.2535761856438587
TEST_00322,0.4655713895196506
TEST_00323,0.2784682057434574
TEST_00324,0.3789919797166734
TEST_00325,0.12455989634063691
TEST_00326,0.47912429167580456
TEST_00327,0.5155026480216404
TEST_00328,0.2937973019259122
TEST_00329,0.5623926270471196
TEST_00330,0.49786323138144367
TEST_00331,0.12455989634063691
TEST_00332,0.33537682127350976
TEST_00333,0.4869653760675541
TEST_00334,0.3111940650773614
TEST_00335,0.4841271891365148
TEST_00336,0.16538646457298575
TEST_00337,0.2699664065353398
TEST_00338,0.25691802700999067
TEST_00339,0.2990348729990263
TEST_00340,0.497252994407364
TEST_00341,0.2283563504091679
TEST_00342,0.24687673203489488
TEST_00343,0.17042634304062798
TEST_00344,0.1758331714869702
TEST_00345,0.16401591099854976
TEST_00346,0.38778512049747776
TEST_00347,0.498962310816016
TEST_00348,0.35224267708861134
TEST_00349,0.33730677483905425
TEST_00350,0.2585794259024926
TEST_00351,0.6406365558759665
TEST_00352,0.1788495724645103
TEST_00353,0.1620107247928409
TEST_00354,0.15996502470910187
TEST_00355,0.2706538771853788
TEST_00356,0.20957310749597005
TEST_00357,0.1192029220221175
TEST_00358,0.15663682690136338
TEST_00359,0.6234916354713876
TEST_00360,0.4062848504827204
TEST_00361,0.3640512294529594
TEST_00362,0.3660438349576905
TEST_00363,0.12460445462996177
TEST_00364,0.4971636419036983
TEST_00365,0.22353533654370603
TEST_00366,0.5797790204846764
TEST_00367,0.3147101704843778
TEST_00368,0.40756109281565717
TEST_00369,0.2971371649515185
TEST_00370,0.15671562540677822
TEST_00371,0.6250185276747217
TEST_00372,0.33824411785308556
TEST_00373,0.33242175781407285
TEST_00374,0.2944235604743948
TEST_00375,0.14084670167535548
TEST_00376,0.16716600179276495
TEST_00377,0.2892461824719756
TEST_00378,0.5173617833997992
TEST_00379,0.3041544145900338
TEST_00380,0.12529711344800604
TEST_00381,0.5630757297897158
TEST_00382,0.4491749093711508
TEST_00383,0.23579029230445592
TEST_00384,0.439579184695607
TEST_00385,0.2556886388714796
TEST_00386,0.4921025976472913
TEST_00387,0.49291014071194084
TEST_00388,0.354486619816846
TEST_00389,0.5177306795176543
TEST_00390,0.6124775264295486
TEST_00391,0.6700208777009562
TEST_00392,0.6190525039507588
TEST_00393,0.4039018123633221
TEST_00394,0.32543693579374905
TEST_00395,0.3212889158187458
TEST_00396,0.5138287547110112
TEST_00397,0.12455989634063691
TEST_00398,0.42411046552090853
TEST_00399,0.1316199199495456
TEST_00400,0.4677515521654307
TEST_00401,0.14754669245803742
TEST_00402,0.18198470799784208
TEST_00403,0.14445857105840818
TEST_00404,0.2033332681217014
TEST_00405,0.5525438293243533
TEST_00406,0.18074572329039465
TEST_00407,0.38914177439879194
TEST_00408,0.45538998112730017
TEST_00409,0.25666430568797205
TEST_00410,0.1771936401033096
TEST_00411,0.2497933705532984
TEST_00412,0.29072228250856547
TEST_00413,0.38195582477694734
TEST_00414,0.42575315541020825
TEST_00415,0.23521736991587855
TEST_00416,0.4411992740416239
TEST_00417,0.6661871594827233
TEST_00418,0.41716760729312846
TEST_00419,0.2590716631161048
TEST_00420,0.8456208653241818
TEST_00421,0.42709355097474966
TEST_00422,0.4019029015265232
TEST_00423,0.12560361668809353
TEST_00424,0.18082216287104685
TEST_00425,0.35106147133063115
TEST_00426,0.228690711765746
TEST_00427,0.6805449160520007
TEST_00428,0.40444899845150245
TEST_00429,0.2584243661048141
TEST_00430,0.44131385096263953
TEST_00431,0.5554562247801498
TEST_00432,0.24979956683342847
TEST_00433,0.15403587581046657
TEST_00434,0.5803880077881556
TEST_00435,0.37446411004079816
TEST_00436,0.1316199199495456
TEST_00437,0.2874923500731712
TEST_00438,0.15702634400276744
TEST_00439,0.12500895862899283
TEST_00440,0.4010755916972724
TEST_00441,0.5104112534561269
TEST_00442,0.4749646293960206
TEST_00443,0.5319787268611025
TEST_00444,0.1192029220221175
TEST_00445,0.3617750769160508
TEST_00446,0.16658789671199586
TEST_00447,0.33223424273656305
TEST_00448,0.7434875325422576
TEST_00449,0.20492690405270178
TEST_00450,0.3952502147540735
TEST_00451,0.1192029220221175
TEST_00452,0.4524622519554068
TEST_00453,0.4846954372855254
TEST_00454,0.5452944476945667
TEST_00455,0.3397439319946411
TEST_00456,0.13029155664665049
TEST_00457,0.4164290875562277
TEST_00458,0.22980925959674334
TEST_00459,0.38348368256954285
TEST_00460,0.13029155664665049
TEST_00461,0.3819094277428604
TEST_00462,0.40176101866412234
TEST_00463,0.21279269827002276
TEST_00464,0.42411054230725226
TEST_00465,0.4587970749404189
TEST_00466,0.4421353579853953
TEST_00467,0.49980056987820864
TEST_00468,0.5759107985627152
TEST_00469,0.14774566240259057
TEST_00470,0.31278393160307855
TEST_00471,0.3331247125982138
TEST_00472,0.3351213095752468
TEST_00473,0.36459080749273587
TEST_00474,0.5103843726899764
TEST_00475,0.4011323099653005
TEST_00476,0.13348337731683782
TEST_00477,0.38758225967110593
TEST_00478,0.27848609167724003
TEST_00479,0.4895205915730796
TEST_00480,0.4206319379610066
TEST_00481,0.23732490538642678
TEST_00482,0.3588036665195741
TEST_00483,0.22833721354914446
TEST_00484,0.22063531348945833
TEST_00485,0.28734099004580527
TEST_00486,0.44442198295533514
TEST_00487,0.5616889072572099
TEST_00488,0.5786409845720443
TEST_00489,0.5407866272231723
TEST_00490,0.30768721061656906
TEST_00491,0.34865850360742495
TEST_00492,0.511778674750387
TEST_00493,0.5936138842179871
TEST_00494,0.1192029220221175
TEST_00495,0.6571256552310861
TEST_00496,0.7083979599647227
TEST_00497,0.4583862956625492
TEST_00498,0.2585008652921113
TEST_00499,0.6427134989756783
TEST_00500,0.1272859265713879
TEST_00501,0.12529711344800604
TEST_00502,0.1900491856148077
TEST_00503,0.27395179419606525
TEST_00504,0.1192029220221175
TEST_00505,0.3881279704377096
TEST_00506,0.13900780169247315
TEST_00507,0.45974683032660696
TEST_00508,0.587867876797239
TEST_00509,0.3834529727395764
TEST_00510,0.17278429628855488
TEST_00511,0.1901216204208141
TEST_00512,0.12455989634063691
TEST_00513,0.1895575093644186
TEST_00514,0.3739340798101167
TEST_00515,0.3440408001543893
TEST_00516,0.5652019374977838
TEST_00517,0.39337626565496564
TEST_00518,0.3108697360665025
TEST_00519,0.33136727393070275
TEST_00520,0.14040588370439744
TEST_00521,0.2312024667705422
TEST_00522,0.12500895862899283
TEST_00523,0.4044218946288185
TEST_00524,0.545347961193797
TEST_00525,0.31309773503314353
TEST_00526,0.3644850842770545
TEST_00527,0.1570061130942002
TEST_00528,0.39314928881539873
TEST_00529,0.2370518268587622
TEST_00530,0.613711378458748
TEST_00531,0.37224088116556636
TEST_00532,0.5375523591413627
TEST_00533,0.1192029220221175
TEST_00534,0.277727151341283
TEST_00535,0.267356906638061
TEST_00536,0.6773789932698181
TEST_00537,0.19143644577546612
TEST_00538,0.12560361668809353
TEST_00539,0.5113798854384481
TEST_00540,0.44616849513795964
TEST_00541,0.5825925020404906
TEST_00542,0.18368364587862682
TEST_00543,0.2725898072610971
TEST_00544,0.5295914964085023
TEST_00545,0.4643067423128659
TEST_00546,0.5754651519752688
TEST_00547,0.1192029220221175
TEST_00548,0.5329396467177564
TEST_00549,0.35178668873627705
TEST_00550,0.6456043552319997
TEST_00551,0.4395881835411159
TEST_00552,0.2960639417249578
TEST_00553,0.4124929812581343
TEST_00554,0.20756347387690768
TEST_00555,0.6032946791096993
TEST_00556,0.6141227680406359
TEST_00557,0.4442388725901859
TEST_00558,0.3767125882164234
TEST_00559,0.12460445462996177
TEST_00560,0.4026948560608596
TEST_00561,0.1877121880327016
TEST_00562,0.310234895474287
TEST_00563,0.21496854268355997
TEST_00564,0.3327637616986525
TEST_00565,0.40127842112354306
TEST_00566,0.33498032353223856
TEST_00567,0.4971833175288911
TEST_00568,0.5491437028859332
TEST_00569,0.3891212904881267
TEST_00570,0.1393805597571377
TEST_00571,0.28766498697464715
TEST_00572,0.1452752149667858
TEST_00573,0.16259257072936129
TEST_00574,0.3338019868628192
TEST_00575,0.13656574207858996
TEST_00576,0.19446748615932927
TEST_00577,0.445637024715016
TEST_00578,0.4991607456146699
TEST_00579,0.3777698966291111
TEST_00580,0.13058817118464638
TEST_00581,0.48049610291863654
TEST_00582,0.17567244025099382
TEST_00583,0.412576558506744
TEST_00584,0.3393973527098504
TEST_00585,0.33561796396232585
TEST_00586,0.31315794366565675
TEST_00587,0.4648725140767039
TEST_00588,0.24727616299273922
TEST_00589,0.12500895862899283
TEST_00590,0.2700761962678823
TEST_00591,0.22766202669219301
TEST_00592,0.2846824556971483
TEST_00593,0.23756329277756166
TEST_00594,0.174032703514202
TEST_00595,0.467802360797905
TEST_00596,0.49652053512095
TEST_00597,0.4779015313648541
TEST_00598,0.2680018486600952
TEST_00599,0.18056252477106524
TEST_00600,0.20582933036638115
TEST_00601,0.4717477034160658
TEST_00602,0.25511347753652497
TEST_00603,0.4904274886827302
TEST_00604,0.7034588033366496
TEST_00605,0.3846718832665093
TEST_00606,0.1755925559161512
TEST_00607,0.45245987358956286
TEST_00608,0.5557454455286007
TEST_00609,0.4180319151299334
TEST_00610,0.1192029220221175
TEST_00611,0.500104162282113
TEST_00612,0.5698571043132665
TEST_00613,0.39265203235267904
TEST_00614,0.4088194421672807
TEST_00615,0.7042853926080809
TEST_00616,0.33476715460013734
TEST_00617,0.21743455693896832
TEST_00618,0.1750932863036785
TEST_00619,0.2079894588004092
TEST_00620,0.3869938123552793
TEST_00621,0.25575003218006026
TEST_00622,0.37920960484674826
TEST_00623,0.7939585418079534
TEST_00624,0.6529003674836519
TEST_00625,0.41649526781580637
TEST_00626,0.24443853305542138
TEST_00627,0.24412193495844034
TEST_00628,0.4679685557128671
TEST_00629,0.22171522556472695
TEST_00630,0.5601430301087352
TEST_00631,0.4162320147893708
TEST_00632,0.6244702891621776
TEST_00633,0.5192895424696351
TEST_00634,0.5063556094546017
TEST_00635,0.5061925371149605
TEST_00636,0.2763480730158829
TEST_00637,0.4962942452612778
TEST_00638,0.16886534198894543
TEST_00639,0.3851991290491326
TEST_00640,0.17195325553290558
TEST_00641,0.14276223492960627
TEST_00642,0.40082275501216674
TEST_00643,0.3502913185199485
TEST_00644,0.47492803668321854
TEST_00645,0.16624703598891424
TEST_00646,0.13749627959815788
TEST_00647,0.2520217753368307
TEST_00648,0.46604571612648
TEST_00649,0.44317575286792865
TEST_00650,0.22339528767003614
TEST_00651,0.32912746530511344
TEST_00652,0.3394424128279806
TEST_00653,0.506756914807444
TEST_00654,0.1192029220221175
TEST_00655,0.7338619523422604
TEST_00656,0.7364870591711146
TEST_00657,0.1380986916199484
TEST_00658,0.32187505281115547
TEST_00659,0.33961693614949073
TEST_00660,0.12460445462996177
TEST_00661,0.46621459315359
TEST_00662,0.32045523490576294
TEST_00663,0.14548366614303
TEST_00664,0.4428161254329763
TEST_00665,0.12500895862899283
TEST_00666,0.20588852193542762
TEST_00667,0.12529711344800604
TEST_00668,0.4704638341969818
TEST_00669,0.5124217287443211
TEST_00670,0.697891977820417
TEST_00671,0.42565395201196227
TEST_00672,0.6142222692320365
TEST_00673,0.1192029220221175
TEST_00674,0.24900660628777327
TEST_00675,0.3041253515270431
TEST_00676,0.41118844941911326
TEST_00677,0.38671622791367427
TEST_00678,0.34863161859736896
TEST_00679,0.6135389261756418
TEST_00680,0.3271539525928444
TEST_00681,0.13738433634245426
TEST_00682,0.1192029220221175
TEST_00683,0.1615291004146836
TEST_00684,0.5568115661596474
TEST_00685,0.328939166484962
TEST_00686,0.49812171460854465
TEST_00687,0.15293356601199462
TEST_00688,0.34274476938369647
TEST_00689,0.5041066680522434
TEST_00690,0.47755474259055664
TEST_00691,0.4063528758887274
TEST_00692,0.13411216878712426
TEST_00693,0.38187655072256005
TEST_00694,0.19727629243597586
TEST_00695,0.3433617933104441
TEST_00696,0.16985721361471703
TEST_00697,0.3101524766184538
TEST_00698,0.36644691098577625
TEST_00699,0.13058817118464638
TEST_00700,0.40627296619167835
TEST_00701,0.36529758404919543
TEST_00702,0.1881789052302156
TEST_00703,0.32003044588969337
TEST_00704,0.3938129244305405
TEST_00705,0.6990826746203248
TEST_00706,0.2915246990783107
TEST_00707,0.1587605033437757
TEST_00708,0.13029155664665049
TEST_00709,0.6175039807397469
TEST_00710,0.39663803794682617
TEST_00711,0.34487470896739914
TEST_00712,0.42852836171488057
TEST_00713,0.1858772701755265
TEST_00714,0.37806777257691654
TEST_00715,0.1395746221824519
TEST_00716,0.3840748439475271
TEST_00717,0.70036732854359
TEST_00718,0.1932700851720985
TEST_00719,0.6382866013109902
TEST_00720,0.29126144972099016
TEST_00721,0.30811347280653173
TEST_00722,0.20239466914164553
TEST_00723,0.418124512632956
TEST_00724,0.13135571365215262
TEST_00725,0.19432934897129459
TEST_00726,0.2865699598848727
TEST_00727,0.3755445815249086
TEST_00728,0.40793241260598495
TEST_00729,0.3813870438010629
TEST_00730,0.38001817624646517
TEST_00731,0.1515455825445635
TEST_00732,0.5424557497009849
TEST_00733,0.2513448024063414
TEST_00734,0.1564028152064653
TEST_00735,0.5286055700847984
TEST_00736,0.5256341247077266
TEST_00737,0.32654576859050555
TEST_00738,0.4904847980320873
TEST_00739,0.29552811778957694
TEST_00740,0.33110271248246853
TEST_00741,0.3061903006553709
TEST_00742,0.3255076606358465
TEST_00743,0.6545202480936918
TEST_00744,0.5822935401870235
TEST_00745,0.45374600140705024
TEST_00746,0.1307939964418462
TEST_00747,0.46877785756749657
TEST_00748,0.5005849400006274
TEST_00749,0.1192029220221175
TEST_00750,0.44738680027993355
TEST_00751,0.15674683924150873
TEST_00752,0.30469186118525493
TEST_00753,0.33214351611513065
TEST_00754,0.22288073824753543
TEST_00755,0.1292068663809531
TEST_00756,0.49040287736729665
TEST_00757,0.4322508454022748
TEST_00758,0.5468730300318725
TEST_00759,0.6087898949978332
TEST_00760,0.1698138847369206
TEST_00761,0.27700458883311846
TEST_00762,0.5224248526197564
TEST_00763,0.18530105693042992
TEST_00764,0.3448076232410432
TEST_00765,0.32390195334439914
TEST_00766,0.43518203010503803
TEST_00767,0.2795102101713621
TEST_00768,0.50420378735685
TEST_00769,0.18242232544294892
TEST_00770,0.28789697692936284
TEST_00771,0.30080452365300536
TEST_00772,0.25650499880103567
TEST_00773,0.24405792012268512
TEST_00774,0.595331079394299
TEST_00775,0.22849800529076306
TEST_00776,0.35692628771182966
TEST_00777,0.176595746971824
TEST_00778,0.3935567924009132
TEST_00779,0.43981878889863546
TEST_00780,0.3726449221456068
TEST_00781,0.5085778346284725
TEST_00782,0.35087554537005977
TEST_00783,0.3766489599764454
TEST_00784,0.4751812114802086
TEST_00785,0.451746380320764
TEST_00786,0.3307061440443402
TEST_00787,0.38888859555785393
TEST_00788,0.12560361668809353
TEST_00789,0.37918543142340977
TEST_00790,0.4703366768391312
TEST_00791,0.48101766534632506
TEST_00792,0.41973247888182097
TEST_00793,0.4211538087875427
TEST_00794,0.261067426331444
TEST_00795,0.4389972740017798
TEST_00796,0.6094853752698305
TEST_00797,0.41152317927706555
TEST_00798,0.4769031985892792
TEST_00799,0.5991951993252653
TEST_00800,0.43014045745529733
TEST_00801,0.3216537093034155
TEST_00802,0.4308284363747513
TEST_00803,0.5749330047046664
TEST_00804,0.2899653926468889
TEST_00805,0.3307427842054027
TEST_00806,0.12560361668809353
TEST_00807,0.12460445462996177
TEST_00808,0.33206104717719986
TEST_00809,0.33727997517254255
TEST_00810,0.1192029220221175
TEST_00811,0.42458617083309624
TEST_00812,0.23322292425995714
TEST_00813,0.6098942151060146
TEST_00814,0.2854100039366858
TEST_00815,0.35354016538945837
TEST_00816,0.4208329331955359
TEST_00817,0.2702751999172475
TEST_00818,0.34886608283278203
TEST_00819,0.37600624366698254
TEST_00820,0.49923685664003536
TEST_00821,0.37526487400371616
TEST_00822,0.408971334643189
TEST_00823,0.38625730102997
TEST_00824,0.4928171020209003
TEST_00825,0.627221576320142
TEST_00826,0.26939483973869377
TEST_00827,0.13299842434177342
TEST_00828,0.37931659220289105
TEST_00829,0.2826235197258812
TEST_00830,0.31641078059618927
TEST_00831,0.42730530584177295
TEST_00832,0.14358469098483143
TEST_00833,0.17444601302169935
TEST_00834,0.3865156856963013
TEST_00835,0.7761277866267815
TEST_00836,0.7056317892222325
TEST_00837,0.24061904596831526
TEST_00838,0.30088279638637316
TEST_00839,0.5928992999067765
TEST_00840,0.1192029220221175
TEST_00841,0.4055165268735378
TEST_00842,0.5061890656318214
TEST_00843,0.4809089872319275
TEST_00844,0.4974442802106015
TEST_00845,0.4110093034617731
TEST_00846,0.29729394736866416
TEST_00847,0.13262992469588783
TEST_00848,0.375941143739326
TEST_00849,0.4353886793357759
TEST_00850,0.5837100878448732
TEST_00851,0.27845806631365266
TEST_00852,0.23290020706919037
TEST_00853,0.653817289317814
TEST_00854,0.4506860006498589
TEST_00855,0.2416448631183436
TEST_00856,0.6709508170849243
TEST_00857,0.4317109440727103
TEST_00858,0.14727997064262754
TEST_00859,0.5084127467328361
TEST_00860,0.6180826095562219
TEST_00861,0.614929647939947
TEST_00862,0.36778850195032003
TEST_00863,0.491317482751466
TEST_00864,0.4000974045571633
TEST_00865,0.12444926585578771
TEST_00866,0.3610362817273465
TEST_00867,0.609980517706019
TEST_00868,0.5101738896713084
TEST_00869,0.49806649781350015
TEST_00870,0.259610867898899
TEST_00871,0.4378408772813024
TEST_00872,0.1192029220221175
TEST_00873,0.4344415709406645
TEST_00874,0.23315877106983632
TEST_00875,0.3012347784398465
TEST_00876,0.3890977009245695
